"","Year","Location","total_cases","neuro_cases","blood_donor","state","county","state_code","county_code"
"1",2000,"DE, Kent",0,0,0,"DE","Kent County","10","001"
"2",2000,"DE, New Castle",0,0,0,"DE","New Castle County","10","003"
"3",2000,"DC, Washington",0,0,0,"DC","District of Columbia","11","001"
"4",2000,"MD, Anne Arundel",0,0,0,"MD","Anne Arundel County","24","003"
"5",2000,"MD, Baltimore",0,0,0,"MD","Baltimore County","24","005"
"6",2000,"MD, Charles",0,0,0,"MD","Charles County","24","017"
"7",2000,"MD, Frederick",0,0,0,"MD","Frederick County","24","021"
"8",2000,"MD, Howard",0,0,0,"MD","Howard County","24","027"
"9",2000,"MD, Montgomery",0,0,0,"MD","Montgomery County","24","031"
"10",2000,"MD, Prince Georges",0,0,0,"MD","Prince George's County","24","033"
"11",2000,"MD, Baltimore City",0,0,0,"MD","Baltimore city","24","510"
"12",2000,"MA, Barnstable",0,0,0,"MA","Barnstable County","25","001"
"13",2000,"MA, Bristol",0,0,0,"MA","Bristol County","25","005"
"14",2000,"MA, Essex",0,0,0,"MA","Essex County","25","009"
"15",2000,"MA, Hampden",0,0,0,"MA","Hampden County","25","013"
"16",2000,"MA, Hampshire",0,0,0,"MA","Hampshire County","25","015"
"17",2000,"MA, Middlesex",0,0,0,"MA","Middlesex County","25","017"
"18",2000,"MA, Nantucket",0,0,0,"MA","Nantucket County","25","019"
"19",2000,"MA, Norfolk",0,0,0,"MA","Norfolk County","25","021"
"20",2000,"MA, Plymouth",0,0,0,"MA","Plymouth County","25","023"
"21",2000,"MA, Suffolk",0,0,0,"MA","Suffolk County","25","025"
"22",2000,"MA, Worcester",0,0,0,"MA","Worcester County","25","027"
"23",2000,"NH, Hillsborough",0,0,0,"NH","Hillsborough County","33","011"
"24",2000,"NH, Rockingham",0,0,0,"NH","Rockingham County","33","015"
"25",2000,"NJ, Atlantic",0,0,0,"NJ","Atlantic County","34","001"
"26",2000,"NJ, Bergen",1,1,0,"NJ","Bergen County","34","003"
"27",2000,"NJ, Burlington",0,0,0,"NJ","Burlington County","34","005"
"28",2000,"NJ, Camden",0,0,0,"NJ","Camden County","34","007"
"29",2000,"NJ, Cape May",0,0,0,"NJ","Cape May County","34","009"
"30",2000,"NJ, Essex",0,0,0,"NJ","Essex County","34","013"
"31",2000,"NJ, Gloucester",0,0,0,"NJ","Gloucester County","34","015"
"32",2000,"NJ, Hudson",2,2,0,"NJ","Hudson County","34","017"
"33",2000,"NJ, Hunterdon",0,0,0,"NJ","Hunterdon County","34","019"
"34",2000,"NJ, Mercer",0,0,0,"NJ","Mercer County","34","021"
"35",2000,"NJ, Middlesex",0,0,0,"NJ","Middlesex County","34","023"
"36",2000,"NJ, Monmouth",1,0,0,"NJ","Monmouth County","34","025"
"37",2000,"NJ, Morris",1,1,0,"NJ","Morris County","34","027"
"38",2000,"NJ, Ocean",0,0,0,"NJ","Ocean County","34","029"
"39",2000,"NJ, Passaic",1,1,0,"NJ","Passaic County","34","031"
"40",2000,"NJ, Salem",0,0,0,"NJ","Salem County","34","033"
"41",2000,"NJ, Somerset",0,0,0,"NJ","Somerset County","34","035"
"42",2000,"NJ, Sussex",0,0,0,"NJ","Sussex County","34","037"
"43",2000,"NJ, Union",0,0,0,"NJ","Union County","34","039"
"44",2000,"NJ, Warren",0,0,0,"NJ","Warren County","34","041"
"45",2000,"NY, Albany",0,0,0,"NY","Albany County","36","001"
"46",2000,"NY, Allegany",0,0,0,"NY","Allegany County","36","003"
"47",2000,"NY, Bronx",0,0,0,"NY","Bronx County","36","005"
"48",2000,"NY, Broome",0,0,0,"NY","Broome County","36","007"
"49",2000,"NY, Cattaraugus",0,0,0,"NY","Cattaraugus County","36","009"
"50",2000,"NY, Cayuga",0,0,0,"NY","Cayuga County","36","011"
"51",2000,"NY, Chautauqua",0,0,0,"NY","Chautauqua County","36","013"
"52",2000,"NY, Chemung",0,0,0,"NY","Chemung County","36","015"
"53",2000,"NY, Clinton",0,0,0,"NY","Clinton County","36","019"
"54",2000,"NY, Columbia",0,0,0,"NY","Columbia County","36","021"
"55",2000,"NY, Cortland",0,0,0,"NY","Cortland County","36","023"
"56",2000,"NY, Delaware",0,0,0,"NY","Delaware County","36","025"
"57",2000,"NY, Dutchess",0,0,0,"NY","Dutchess County","36","027"
"58",2000,"NY, Erie",0,0,0,"NY","Erie County","36","029"
"59",2000,"NY, Essex",0,0,0,"NY","Essex County","36","031"
"60",2000,"NY, Franklin",0,0,0,"NY","Franklin County","36","033"
"61",2000,"NY, Fulton",0,0,0,"NY","Fulton County","36","035"
"62",2000,"NY, Genesee",0,0,0,"NY","Genesee County","36","037"
"63",2000,"NY, Greene",0,0,0,"NY","Greene County","36","039"
"64",2000,"NY, Hamilton",0,0,0,"NY","Hamilton County","36","041"
"65",2000,"NY, Herkimer",0,0,0,"NY","Herkimer County","36","043"
"66",2000,"NY, Jefferson",0,0,0,"NY","Jefferson County","36","045"
"67",2000,"NY, Kings",2,2,0,"NY","Kings County","36","047"
"68",2000,"NY, Lewis",0,0,0,"NY","Lewis County","36","049"
"69",2000,"NY, Livingston",0,0,0,"NY","Livingston County","36","051"
"70",2000,"NY, Madison",0,0,0,"NY","Madison County","36","053"
"71",2000,"NY, Monroe",0,0,0,"NY","Monroe County","36","055"
"72",2000,"NY, Montgomery",0,0,0,"NY","Montgomery County","36","057"
"73",2000,"NY, Nassau",0,0,0,"NY","Nassau County","36","059"
"74",2000,"NY, New York",1,1,0,"NY","New York County","36","061"
"75",2000,"NY, Niagara",0,0,0,"NY","Niagara County","36","063"
"76",2000,"NY, Oneida",0,0,0,"NY","Oneida County","36","065"
"77",2000,"NY, Onondaga",0,0,0,"NY","Onondaga County","36","067"
"78",2000,"NY, Ontario",0,0,0,"NY","Ontario County","36","069"
"79",2000,"NY, Orange",0,0,0,"NY","Orange County","36","071"
"80",2000,"NY, Orleans",0,0,0,"NY","Orleans County","36","073"
"81",2000,"NY, Oswego",0,0,0,"NY","Oswego County","36","075"
"82",2000,"NY, Otsego",0,0,0,"NY","Otsego County","36","077"
"83",2000,"NY, Putnam",0,0,0,"NY","Putnam County","36","079"
"84",2000,"NY, Queens",1,1,0,"NY","Queens County","36","081"
"85",2000,"NY, Rensselaer",0,0,0,"NY","Rensselaer County","36","083"
"86",2000,"NY, Richmond",10,10,0,"NY","Richmond County","36","085"
"87",2000,"NY, Rockland",0,0,0,"NY","Rockland County","36","087"
"88",2000,"NY, St Lawrence",0,0,0,"NY","St. Lawrence County","36","089"
"89",2000,"NY, Saratoga",0,0,0,"NY","Saratoga County","36","091"
"90",2000,"NY, Schenectady",0,0,0,"NY","Schenectady County","36","093"
"91",2000,"NY, Schoharie",0,0,0,"NY","Schoharie County","36","095"
"92",2000,"NY, Schuyler",0,0,0,"NY","Schuyler County","36","097"
"93",2000,"NY, Seneca",0,0,0,"NY","Seneca County","36","099"
"94",2000,"NY, Steuben",0,0,0,"NY","Steuben County","36","101"
"95",2000,"NY, Suffolk",0,0,0,"NY","Suffolk County","36","103"
"96",2000,"NY, Sullivan",0,0,0,"NY","Sullivan County","36","105"
"97",2000,"NY, Tioga",0,0,0,"NY","Tioga County","36","107"
"98",2000,"NY, Tompkins",0,0,0,"NY","Tompkins County","36","109"
"99",2000,"NY, Ulster",0,0,0,"NY","Ulster County","36","111"
"100",2000,"NY, Warren",0,0,0,"NY","Warren County","36","113"
"101",2000,"NY, Washington",0,0,0,"NY","Washington County","36","115"
"102",2000,"NY, Wayne",0,0,0,"NY","Wayne County","36","117"
"103",2000,"NY, Westchester",0,0,0,"NY","Westchester County","36","119"
"104",2000,"NY, Wyoming",0,0,0,"NY","Wyoming County","36","121"
"105",2000,"NY, Yates",0,0,0,"NY","Yates County","36","123"
"106",2000,"NC, Chatham",0,0,0,"NC","Chatham County","37","037"
"107",2000,"PA, Bradford",0,0,0,"PA","Bradford County","42","015"
"108",2000,"PA, Bucks",0,0,0,"PA","Bucks County","42","017"
"109",2000,"PA, Chester",0,0,0,"PA","Chester County","42","029"
"110",2000,"PA, Cumberland",0,0,0,"PA","Cumberland County","42","041"
"111",2000,"PA, Dauphin",0,0,0,"PA","Dauphin County","42","043"
"112",2000,"PA, Delaware",0,0,0,"PA","Delaware County","42","045"
"113",2000,"PA, Erie",0,0,0,"PA","Erie County","42","049"
"114",2000,"PA, Franklin",0,0,0,"PA","Franklin County","42","055"
"115",2000,"PA, Lehigh",0,0,0,"PA","Lehigh County","42","077"
"116",2000,"PA, Montgomery",0,0,0,"PA","Montgomery County","42","091"
"117",2000,"PA, Northampton",0,0,0,"PA","Northampton County","42","095"
"118",2000,"PA, Philadelphia",0,0,0,"PA","Philadelphia County","42","101"
"119",2000,"PA, Pike",0,0,0,"PA","Pike County","42","103"
"120",2000,"PA, Schuylkill",0,0,0,"PA","Schuylkill County","42","107"
"121",2000,"PA, Susquehanna",0,0,0,"PA","Susquehanna County","42","115"
"122",2000,"PA, Tioga",0,0,0,"PA","Tioga County","42","117"
"123",2000,"PA, Union",0,0,0,"PA","Union County","42","119"
"124",2000,"PA, Wyoming",0,0,0,"PA","Wyoming County","42","131"
"125",2000,"PA, York",0,0,0,"PA","York County","42","133"
"126",2000,"RI, Kent",0,0,0,"RI","Kent County","44","003"
"127",2000,"RI, Newport",0,0,0,"RI","Newport County","44","005"
"128",2000,"RI, Providence",0,0,0,"RI","Providence County","44","007"
"129",2000,"RI, Washington",0,0,0,"RI","Washington County","44","009"
"130",2000,"VT, Windham",0,0,0,"VT","Windham County","50","025"
"131",2000,"VA, Fairfax",0,0,0,"VA","Fairfax County","51","059"
"132",2000,"VA, Hanover",0,0,0,"VA","Hanover County","51","085"
"133",2000,"VA, Powhatan",0,0,0,"VA","Powhatan County","51","145"
"134",2000,"VA, Prince Edward",0,0,0,"VA","Prince Edward County","51","147"
"135",2000,"VA, Spotsylvania",0,0,0,"VA","Spotsylvania County","51","177"
"136",2000,"VA, Alexandria City",0,0,0,"VA","Alexandria city","51","510"
"137",2000,"VA, Hampton City",0,0,0,"VA","Hampton city","51","650"
"138",2000,"CT, Fairfield",1,0,0,"CT","Fairfield County","09","001"
"139",2000,"CT, Hartford",0,0,0,"CT","Hartford County","09","003"
"140",2000,"CT, Litchfield",0,0,0,"CT","Litchfield County","09","005"
"141",2000,"CT, Middlesex",0,0,0,"CT","Middlesex County","09","007"
"142",2000,"CT, New Haven",0,0,0,"CT","New Haven County","09","009"
"143",2000,"CT, New London",0,0,0,"CT","New London County","09","011"
"144",2000,"CT, Tolland",0,0,0,"CT","Tolland County","09","013"
"145",2000,"CT, Windham",0,0,0,"CT","Windham County","09","015"
"146",2009,"DE, Kent",0,0,0,"DE","Kent County","10","001"
"147",2009,"DE, New Castle",0,0,0,"DE","New Castle County","10","003"
"148",2009,"DE, Sussex",0,0,0,"DE","Sussex County","10","005"
"149",2009,"DC, Washington",2,2,1,"DC","District of Columbia","11","001"
"150",2009,"FL, Alachua",0,0,0,"FL","Alachua County","12","001"
"151",2009,"FL, Bay",0,0,0,"FL","Bay County","12","005"
"152",2009,"FL, Charlotte",0,0,0,"FL","Charlotte County","12","015"
"153",2009,"FL, Citrus",0,0,0,"FL","Citrus County","12","017"
"154",2009,"FL, Clay",1,0,0,"FL","Clay County","12","019"
"155",2009,"FL, Duval",0,0,0,"FL","Duval County","12","031"
"156",2009,"FL, Gilchrist",0,0,0,"FL","Gilchrist County","12","041"
"157",2009,"FL, Gulf",0,0,0,"FL","Gulf County","12","045"
"158",2009,"FL, Hillsborough",0,0,0,"FL","Hillsborough County","12","057"
"159",2009,"FL, Lee",1,1,0,"FL","Lee County","12","071"
"160",2009,"FL, Leon",0,0,0,"FL","Leon County","12","073"
"161",2009,"FL, Marion",0,0,0,"FL","Marion County","12","083"
"162",2009,"FL, Miami-Dade",1,1,0,"FL","Miami-Dade County","12","086"
"163",2009,"FL, Nassau",0,0,0,"FL","Nassau County","12","089"
"164",2009,"FL, Palm Beach",0,0,0,"FL","Palm Beach County","12","099"
"165",2009,"FL, Putnam",0,0,0,"FL","Putnam County","12","107"
"166",2009,"FL, St Johns",0,0,0,"FL","St. Johns County","12","109"
"167",2009,"FL, Santa Rosa",0,0,0,"FL","Santa Rosa County","12","113"
"168",2009,"FL, Sarasota",0,0,0,"FL","Sarasota County","12","115"
"169",2009,"FL, Seminole",0,0,0,"FL","Seminole County","12","117"
"170",2009,"FL, Walton",0,0,0,"FL","Walton County","12","131"
"171",2009,"FL, Washington",0,0,0,"FL","Washington County","12","133"
"172",2009,"GA, Ben Hill",0,0,0,"GA","Ben Hill County","13","017"
"173",2009,"GA, Bibb",1,1,0,"GA","Bibb County","13","021"
"174",2009,"GA, Brooks",0,0,0,"GA","Brooks County","13","027"
"175",2009,"GA, Clinch",0,0,1,"GA","Clinch County","13","065"
"176",2009,"GA, Cobb",0,0,0,"GA","Cobb County","13","067"
"177",2009,"GA, De Kalb",0,0,0,"GA","DeKalb County","13","089"
"178",2009,"GA, Fulton",0,0,0,"GA","Fulton County","13","121"
"179",2009,"GA, Lowndes",0,0,0,"GA","Lowndes County","13","185"
"180",2009,"GA, Muscogee",2,2,0,"GA","Muscogee County","13","215"
"181",2009,"GA, Tift",1,1,0,"GA","Tift County","13","277"
"182",2009,"GA, Ware",0,0,1,"GA","Ware County","13","299"
"183",2009,"ID, Ada",4,1,2,"ID","Ada County","16","001"
"184",2009,"ID, Adams",1,1,0,"ID","Adams County","16","003"
"185",2009,"ID, Bonneville",1,1,0,"ID","Bonneville County","16","019"
"186",2009,"ID, Canyon",9,1,0,"ID","Canyon County","16","027"
"187",2009,"ID, Custer",1,0,0,"ID","Custer County","16","037"
"188",2009,"ID, Elmore",6,1,0,"ID","Elmore County","16","039"
"189",2009,"ID, Gem",2,0,0,"ID","Gem County","16","045"
"190",2009,"ID, Gooding",1,0,0,"ID","Gooding County","16","047"
"191",2009,"ID, Jerome",0,0,0,"ID","Jerome County","16","053"
"192",2009,"ID, Lemhi",1,1,0,"ID","Lemhi County","16","059"
"193",2009,"ID, Lincoln",1,0,0,"ID","Lincoln County","16","063"
"194",2009,"ID, Oneida",1,0,0,"ID","Oneida County","16","071"
"195",2009,"ID, Owyhee",1,1,0,"ID","Owyhee County","16","073"
"196",2009,"ID, Payette",2,0,0,"ID","Payette County","16","075"
"197",2009,"ID, Twin Falls",3,1,0,"ID","Twin Falls County","16","083"
"198",2009,"ID, Washington",4,1,0,"ID","Washington County","16","087"
"199",2009,"IL, Adams",0,0,0,"IL","Adams County","17","001"
"200",2009,"IL, Bond",0,0,0,"IL","Bond County","17","005"
"201",2009,"IL, Bureau",0,0,0,"IL","Bureau County","17","011"
"202",2009,"IL, Champaign",0,0,0,"IL","Champaign County","17","019"
"203",2009,"IL, Clinton",0,0,0,"IL","Clinton County","17","027"
"204",2009,"IL, Cook",1,1,0,"IL","Cook County","17","031"
"205",2009,"IL, Du Page",0,0,0,"IL","DuPage County","17","043"
"206",2009,"IL, Edgar",0,0,0,"IL","Edgar County","17","045"
"207",2009,"IL, Franklin",0,0,0,"IL","Franklin County","17","055"
"208",2009,"IL, Gallatin",0,0,0,"IL","Gallatin County","17","059"
"209",2009,"IL, Grundy",0,0,0,"IL","Grundy County","17","063"
"210",2009,"IL, Jackson",0,0,0,"IL","Jackson County","17","077"
"211",2009,"IL, Jersey",0,0,0,"IL","Jersey County","17","083"
"212",2009,"IL, Kane",0,0,0,"IL","Kane County","17","089"
"213",2009,"IL, Kendall",0,0,0,"IL","Kendall County","17","093"
"214",2009,"IL, Knox",0,0,0,"IL","Knox County","17","095"
"215",2009,"IL, Lake",0,0,0,"IL","Lake County","17","097"
"216",2009,"IL, La Salle",0,0,0,"IL","LaSalle County","17","099"
"217",2009,"IL, Macon",0,0,0,"IL","Macon County","17","115"
"218",2009,"IL, Macoupin",0,0,0,"IL","Macoupin County","17","117"
"219",2009,"IL, Madison",0,0,0,"IL","Madison County","17","119"
"220",2009,"IL, Marion",0,0,0,"IL","Marion County","17","121"
"221",2009,"IL, Massac",0,0,0,"IL","Massac County","17","127"
"222",2009,"IL, Mercer",0,0,0,"IL","Mercer County","17","131"
"223",2009,"IL, Ogle",0,0,0,"IL","Ogle County","17","141"
"224",2009,"IL, Perry",0,0,0,"IL","Perry County","17","145"
"225",2009,"IL, St Clair",2,2,0,"IL","St. Clair County","17","163"
"226",2009,"IL, Sangamon",0,0,0,"IL","Sangamon County","17","167"
"227",2009,"IL, Stephenson",0,0,0,"IL","Stephenson County","17","177"
"228",2009,"IL, Tazewell",1,1,0,"IL","Tazewell County","17","179"
"229",2009,"IL, Warren",0,0,0,"IL","Warren County","17","187"
"230",2009,"IL, Washington",0,0,0,"IL","Washington County","17","189"
"231",2009,"IL, Wayne",0,0,0,"IL","Wayne County","17","191"
"232",2009,"IL, Will",0,0,0,"IL","Will County","17","197"
"233",2009,"IL, Williamson",1,1,0,"IL","Williamson County","17","199"
"234",2009,"IL, Winnebago",0,0,0,"IL","Winnebago County","17","201"
"235",2009,"IN, Adams",0,0,0,"IN","Adams County","18","001"
"236",2009,"IN, Allen",0,0,0,"IN","Allen County","18","003"
"237",2009,"IN, Clay",0,0,0,"IN","Clay County","18","021"
"238",2009,"IN, Dubois",0,0,0,"IN","Dubois County","18","037"
"239",2009,"IN, Elkhart",1,0,1,"IN","Elkhart County","18","039"
"240",2009,"IN, Fayette",0,0,0,"IN","Fayette County","18","041"
"241",2009,"IN, Floyd",0,0,0,"IN","Floyd County","18","043"
"242",2009,"IN, Gibson",0,0,0,"IN","Gibson County","18","051"
"243",2009,"IN, Grant",0,0,0,"IN","Grant County","18","053"
"244",2009,"IN, Greene",0,0,0,"IN","Greene County","18","055"
"245",2009,"IN, Hamilton",0,0,0,"IN","Hamilton County","18","057"
"246",2009,"IN, Jasper",0,0,0,"IN","Jasper County","18","073"
"247",2009,"IN, Johnson",1,0,1,"IN","Johnson County","18","081"
"248",2009,"IN, Knox",0,0,0,"IN","Knox County","18","083"
"249",2009,"IN, Lake",0,0,0,"IN","Lake County","18","089"
"250",2009,"IN, Madison",0,0,0,"IN","Madison County","18","095"
"251",2009,"IN, Marion",2,2,0,"IN","Marion County","18","097"
"252",2009,"IN, Martin",0,0,0,"IN","Martin County","18","101"
"253",2009,"IN, Miami",0,0,0,"IN","Miami County","18","103"
"254",2009,"IN, Montgomery",0,0,0,"IN","Montgomery County","18","107"
"255",2009,"IN, Morgan",0,0,0,"IN","Morgan County","18","109"
"256",2009,"IN, Ohio",0,0,0,"IN","Ohio County","18","115"
"257",2009,"IN, Owen",0,0,0,"IN","Owen County","18","119"
"258",2009,"IN, Porter",0,0,0,"IN","Porter County","18","127"
"259",2009,"IN, Posey",0,0,0,"IN","Posey County","18","129"
"260",2009,"IN, Putnam",0,0,0,"IN","Putnam County","18","133"
"261",2009,"IN, Randolph",0,0,0,"IN","Randolph County","18","135"
"262",2009,"IN, St Joseph",0,0,0,"IN","St. Joseph County","18","141"
"263",2009,"IN, Shelby",0,0,0,"IN","Shelby County","18","145"
"264",2009,"IN, Sullivan",0,0,0,"IN","Sullivan County","18","153"
"265",2009,"IN, Switzerland",0,0,0,"IN","Switzerland County","18","155"
"266",2009,"IN, Tippecanoe",0,0,0,"IN","Tippecanoe County","18","157"
"267",2009,"IN, Tipton",0,0,0,"IN","Tipton County","18","159"
"268",2009,"IN, Vermillion",0,0,0,"IN","Vermillion County","18","165"
"269",2009,"IN, Vigo",0,0,0,"IN","Vigo County","18","167"
"270",2009,"IN, Wabash",0,0,0,"IN","Wabash County","18","169"
"271",2009,"IN, Washington",0,0,0,"IN","Washington County","18","175"
"272",2009,"IN, Wayne",0,0,0,"IN","Wayne County","18","177"
"273",2009,"IA, Black Hawk",0,0,0,"IA","Black Hawk County","19","013"
"274",2009,"IA, Clayton",1,0,0,"IA","Clayton County","19","043"
"275",2009,"IA, Clinton",0,0,0,"IA","Clinton County","19","045"
"276",2009,"IA, Dubuque",1,0,0,"IA","Dubuque County","19","061"
"277",2009,"IA, Lucas",1,0,0,"IA","Lucas County","19","117"
"278",2009,"IA, Montgomery",1,0,0,"IA","Montgomery County","19","137"
"279",2009,"IA, Polk",0,0,1,"IA","Polk County","19","153"
"280",2009,"IA, Pottawattamie",1,0,0,"IA","Pottawattamie County","19","155"
"281",2009,"IA, Sac",0,0,0,"IA","Sac County","19","161"
"282",2009,"IA, Story",0,0,0,"IA","Story County","19","169"
"283",2009,"IA, Warren",0,0,0,"IA","Warren County","19","181"
"284",2009,"IA, Woodbury",0,0,0,"IA","Woodbury County","19","193"
"285",2009,"KS, Douglas",1,0,0,"KS","Douglas County","20","045"
"286",2009,"KS, Finney",0,0,0,"KS","Finney County","20","055"
"287",2009,"KS, Ford",1,1,0,"KS","Ford County","20","057"
"288",2009,"KS, Harvey",1,0,0,"KS","Harvey County","20","079"
"289",2009,"KS, Johnson",1,1,0,"KS","Johnson County","20","091"
"290",2009,"KS, Phillips",1,1,0,"KS","Phillips County","20","147"
"291",2009,"KS, Riley",1,0,0,"KS","Riley County","20","161"
"292",2009,"KS, Scott",1,1,0,"KS","Scott County","20","171"
"293",2009,"KS, Sedgwick",4,0,0,"KS","Sedgwick County","20","173"
"294",2009,"KS, Stafford",1,0,0,"KS","Stafford County","20","185"
"295",2009,"KS, Sumner",1,0,0,"KS","Sumner County","20","191"
"296",2009,"KS, Trego",0,0,0,"KS","Trego County","20","195"
"297",2009,"KY, Allen",0,0,0,"KY","Allen County","21","003"
"298",2009,"KY, Ballard",0,0,0,"KY","Ballard County","21","007"
"299",2009,"KY, Barren",0,0,0,"KY","Barren County","21","009"
"300",2009,"KY, Caldwell",0,0,0,"KY","Caldwell County","21","033"
"301",2009,"KY, Fayette",0,0,1,"KY","Fayette County","21","067"
"302",2009,"KY, Garrard",0,0,0,"KY","Garrard County","21","079"
"303",2009,"KY, Greenup",1,1,0,"KY","Greenup County","21","089"
"304",2009,"KY, Hardin",1,1,0,"KY","Hardin County","21","093"
"305",2009,"KY, Jefferson",0,0,0,"KY","Jefferson County","21","111"
"306",2009,"KY, Marion",0,0,0,"KY","Marion County","21","155"
"307",2009,"KY, Marshall",1,1,0,"KY","Marshall County","21","157"
"308",2009,"KY, Warren",0,0,0,"KY","Warren County","21","227"
"309",2009,"LA, Acadia Parish",0,0,0,"LA","Acadia Parish","22","001"
"310",2009,"LA, Allen Parish",1,1,0,"LA","Allen Parish","22","003"
"311",2009,"LA, Ascension Parish",0,0,0,"LA","Ascension Parish","22","005"
"312",2009,"LA, Bossier Parish",0,0,0,"LA","Bossier Parish","22","015"
"313",2009,"LA, Caddo Parish",3,1,0,"LA","Caddo Parish","22","017"
"314",2009,"LA, Calcasieu Parish",0,0,0,"LA","Calcasieu Parish","22","019"
"315",2009,"LA, Cameron Parish",0,0,0,"LA","Cameron Parish","22","023"
"316",2009,"LA, East Baton Rouge Parish",5,2,0,"LA","East Baton Rouge Parish","22","033"
"317",2009,"LA, Franklin Parish",0,0,0,"LA","Franklin Parish","22","041"
"318",2009,"LA, Iberia Parish",0,0,0,"LA","Iberia Parish","22","045"
"319",2009,"LA, Iberville Parish",0,0,0,"LA","Iberville Parish","22","047"
"320",2009,"LA, Jefferson Parish",0,0,0,"LA","Jefferson Parish","22","051"
"321",2009,"LA, Jefferson Davis Parish",0,0,0,"LA","Jefferson Davis Parish","22","053"
"322",2009,"LA, Lafayette Parish",0,0,0,"LA","Lafayette Parish","22","055"
"323",2009,"LA, Lafourche Parish",0,0,0,"LA","Lafourche Parish","22","057"
"324",2009,"LA, Livingston Parish",0,0,0,"LA","Livingston Parish","22","063"
"325",2009,"LA, Orleans Parish",0,0,0,"LA","Orleans Parish","22","071"
"326",2009,"LA, Ouachita Parish",2,0,0,"LA","Ouachita Parish","22","073"
"327",2009,"LA, Rapides Parish",1,1,0,"LA","Rapides Parish","22","079"
"328",2009,"LA, St Bernard Parish",0,0,0,"LA","St. Bernard Parish","22","087"
"329",2009,"LA, St Charles Parish",0,0,0,"LA","St. Charles Parish","22","089"
"330",2009,"LA, St James Parish",0,0,0,"LA","St. James Parish","22","093"
"331",2009,"LA, St John The Baptist Parish",0,0,0,"LA","St. John the Baptist Parish","22","095"
"332",2009,"LA, St Landry Parish",0,0,0,"LA","St. Landry Parish","22","097"
"333",2009,"LA, St Martin Parish",0,0,0,"LA","St. Martin Parish","22","099"
"334",2009,"LA, St Mary Parish",0,0,0,"LA","St. Mary Parish","22","101"
"335",2009,"LA, St Tammany Parish",6,4,0,"LA","St. Tammany Parish","22","103"
"336",2009,"LA, Tangipahoa Parish",1,1,0,"LA","Tangipahoa Parish","22","105"
"337",2009,"LA, Terrebonne Parish",0,0,0,"LA","Terrebonne Parish","22","109"
"338",2009,"LA, Vermilion Parish",0,0,0,"LA","Vermilion Parish","22","113"
"339",2009,"LA, Washington Parish",2,0,0,"LA","Washington Parish","22","117"
"340",2009,"LA, West Baton Rouge Parish",0,0,0,"LA","West Baton Rouge Parish","22","121"
"341",2009,"ME, York",0,0,0,"ME","York County","23","031"
"342",2009,"MD, Anne Arundel",0,0,1,"MD","Anne Arundel County","24","003"
"343",2009,"MD, Baltimore",1,0,0,"MD","Baltimore County","24","005"
"344",2009,"MD, Montgomery",0,0,0,"MD","Montgomery County","24","031"
"345",2009,"MD, Prince Georges",0,0,0,"MD","Prince George's County","24","033"
"346",2009,"MD, Worcester",0,0,0,"MD","Worcester County","24","047"
"347",2009,"MA, Barnstable",0,0,0,"MA","Barnstable County","25","001"
"348",2009,"MA, Bristol",0,0,0,"MA","Bristol County","25","005"
"349",2009,"MA, Essex",0,0,0,"MA","Essex County","25","009"
"350",2009,"MA, Hampshire",0,0,0,"MA","Hampshire County","25","015"
"351",2009,"MA, Middlesex",0,0,0,"MA","Middlesex County","25","017"
"352",2009,"MA, Norfolk",0,0,0,"MA","Norfolk County","25","021"
"353",2009,"MA, Plymouth",0,0,0,"MA","Plymouth County","25","023"
"354",2009,"MA, Suffolk",0,0,0,"MA","Suffolk County","25","025"
"355",2009,"MA, Worcester",0,0,0,"MA","Worcester County","25","027"
"356",2009,"MI, Bay",0,0,0,"MI","Bay County","26","017"
"357",2009,"MI, Branch",0,0,0,"MI","Branch County","26","023"
"358",2009,"MI, Kent",0,0,1,"MI","Kent County","26","081"
"359",2009,"MI, Lenawee",0,0,0,"MI","Lenawee County","26","091"
"360",2009,"MI, Saginaw",0,0,0,"MI","Saginaw County","26","145"
"361",2009,"MI, Schoolcraft",0,0,0,"MI","Schoolcraft County","26","153"
"362",2009,"MI, Wayne",1,1,0,"MI","Wayne County","26","163"
"363",2009,"MN, Hennepin",0,0,0,"MN","Hennepin County","27","053"
"364",2009,"MN, Hubbard",1,1,0,"MN","Hubbard County","27","057"
"365",2009,"MN, Ramsey",0,0,0,"MN","Ramsey County","27","123"
"366",2009,"MN, Redwood",1,0,0,"MN","Redwood County","27","127"
"367",2009,"MN, Stevens",1,0,0,"MN","Stevens County","27","149"
"368",2009,"MN, Traverse",1,0,0,"MN","Traverse County","27","155"
"369",2009,"MS, Clay",1,0,0,"MS","Clay County","28","025"
"370",2009,"MS, De Soto",1,1,0,"MS","DeSoto County","28","033"
"371",2009,"MS, Forrest",10,8,0,"MS","Forrest County","28","035"
"372",2009,"MS, George",0,0,0,"MS","George County","28","039"
"373",2009,"MS, Hancock",0,0,0,"MS","Hancock County","28","045"
"374",2009,"MS, Harrison",7,5,1,"MS","Harrison County","28","047"
"375",2009,"MS, Hinds",8,4,0,"MS","Hinds County","28","049"
"376",2009,"MS, Jackson",1,0,0,"MS","Jackson County","28","059"
"377",2009,"MS, Lafayette",0,0,0,"MS","Lafayette County","28","071"
"378",2009,"MS, Lamar",2,2,0,"MS","Lamar County","28","073"
